country,year,year_month,month,n_users,pct_is_hired_1mo,pct_is_unemployed,pct_job_offer,pct_job_search,pct_lost_job_1mo,pct_is_hired_1mo_male,pct_is_unemployed_male,pct_job_offer_male,pct_job_search_male,pct_lost_job_1mo_male,pct_is_hired_1mo_female,pct_is_unemployed_female,pct_job_offer_female,pct_job_search_female,pct_lost_job_1mo_female
United States,2014,2014_2,2,4927514,0.140577987,0.154093931,0.520384113,0.805030691,0.010471812,0.111034652,0.130096395,0.39667487,0.67469039,0.008291858,0.186869032,0.189147923,0.438344614,1.007953328,0.013217566
United States,2014,2014_3,3,5090870,0.172878113,0.155297621,0.551948881,0.849029734,0.011059013,0.138321881,0.131508455,0.419632374,0.712329688,0.012413502,0.228719261,0.196519307,0.475917533,1.069016341,0.011397235
United States,2014,2014_4,4,5075288,0.180088302,0.153015947,0.558313144,0.846533241,0.011979616,0.146281222,0.123026258,0.417932953,0.685552573,0.012565182,0.229486181,0.198649674,0.458637183,1.071233449,0.014524442
United States,2014,2014_5,5,5082046,0.238486625,0.177330154,0.537854242,0.899519603,0.011570143,0.182090238,0.133964379,0.410430084,0.724139387,0.011914199,0.288733776,0.213270541,0.449079135,1.122866033,0.012334258
United States,2014,2014_6,6,4998651,0.245006103,0.180708755,0.534704263,0.862012571,0.01156312,0.185109799,0.136336055,0.395566582,0.704530966,0.010849278,0.298985609,0.217632108,0.466518668,1.060008549,0.01286948
United States,2014,2014_7,7,5050843,0.194541782,0.157142085,0.561153851,0.777375183,0.012631555,0.139930626,0.118072432,0.405665186,0.629401467,0.013363088,0.243883467,0.202702394,0.467633964,0.993378999,0.0140702
United States,2014,2014_8,8,5078159,0.234415661,0.139775064,0.555713202,0.701376227,0.010791312,0.164403563,0.104812062,0.416661477,0.569472481,0.010155465,0.29709631,0.169151386,0.450425326,0.86362824,0.0102447
United States,2014,2014_9,9,5070340,0.178844022,0.131963537,0.553730125,0.693701014,0.010433225,0.129489565,0.100820998,0.424544911,0.55951806,0.010870966,0.228751972,0.156240604,0.46386459,0.858918551,0.01040833
United States,2014,2014_10,10,5107758,0.146717993,0.116313263,0.559717199,0.65363316,0.00969114,0.109886518,0.091331752,0.424452298,0.541068524,0.010286839,0.183679705,0.144096555,0.466780246,0.810644395,0.009837917
United States,2014,2014_11,11,5107598,0.118529297,0.106605884,0.485374926,0.553959023,0.008457987,0.083696145,0.08070355,0.363745185,0.457481007,0.009267393,0.144304309,0.12825767,0.407630812,0.677768478,0.008889145
United States,2014,2014_12,12,5093965,0.090715189,0.102081581,0.466257621,0.661292333,0.008088002,0.073004019,0.081286797,0.361360263,0.621304653,0.007223353,0.113614311,0.114202377,0.379184823,0.703914754,0.007409629
United States,2015,2015_1,1,5255800,0.121808288,0.122169793,0.55258952,0.754423684,0.008885422,0.092993644,0.091508715,0.414387843,0.623577137,0.009002379,0.155204124,0.14585997,0.456268218,0.862055213,0.009230201
United States,2015,2015_2,2,5264773,0.100099283,0.098256848,0.551856652,0.589237181,0.007749622,0.076903071,0.074572675,0.420962752,0.493577894,0.006991188,0.126708546,0.107258671,0.444162364,0.664821772,0.009213099
United States,2015,2015_3,3,5424603,0.12187067,0.106035409,0.592688534,0.598071416,0.008148062,0.091318054,0.082131676,0.4346703,0.485877536,0.008458744,0.149443365,0.111158998,0.474524664,0.684528974,0.007724039
United States,2015,2015_4,4,5462452,0.115827105,0.098344114,0.584206507,0.588380456,0.007505787,0.090430981,0.07513148,0.426018259,0.454067345,0.006830135,0.134722081,0.106863917,0.470022944,0.696342669,0.007354555
United States,2015,2015_5,5,5447324,0.142804063,0.117525596,0.561027763,0.58654488,0.008022288,0.101459305,0.084641322,0.414292161,0.460426736,0.007535927,0.159611896,0.130387182,0.448374544,0.677338932,0.007755789
United States,2015,2015_6,6,5446045,0.153818046,0.122364027,0.568063613,0.594302838,0.00941968,0.109977829,0.087131299,0.42353951,0.468122616,0.008972119,0.169644645,0.13596603,0.461488049,0.672662067,0.009216107
United States,2015,2015_7,7,5541512,0.124099704,0.102354736,0.584280969,0.53322992,0.008860398,0.092602993,0.080091544,0.432421276,0.428311676,0.007397281,0.14344015,0.113105716,0.466518791,0.639278469,0.007555417
United States,2015,2015_8,8,5626906,0.15971477,0.102418629,0.586467945,0.530007077,0.008032834,0.110945233,0.073690896,0.430878212,0.422336974,0.007632596,0.187181891,0.114519153,0.482185909,0.622935083,0.008706134
United States,2015,2015_9,9,5702094,0.119043986,0.091633004,0.536925558,0.483436436,0.007102654,0.085430349,0.067085305,0.389472463,0.399724105,0.005755308,0.141625137,0.101557211,0.423321531,0.564724686,0.007658413
United States,2015,2015_10,10,5748981,0.095999621,0.082205873,0.563717292,0.449105676,0.007149093,0.070036633,0.062453049,0.422896358,0.376681102,0.007494366,0.115961512,0.090365401,0.46774111,0.518933332,0.005675659
United States,2015,2015_11,11,5730754,0.081559948,0.0814727,0.522496691,0.404030604,0.006229547,0.058387919,0.065394469,0.404763017,0.332631481,0.006108275,0.104918432,0.088690447,0.436690573,0.476922453,0.00518394
United States,2015,2015_12,12,5691037,0.06215036,0.077648415,0.49316144,0.355910531,0.006905596,0.045290633,0.063099525,0.386642789,0.296242324,0.006689634,0.082474227,0.083050164,0.412140759,0.413407821,0.006796061
United States,2016,2016_1,1,5853297,0.086788694,0.096355951,0.581022969,0.473322984,0.007807566,0.060596208,0.069290068,0.43808363,0.36766336,0.00808529,0.111863816,0.126669321,0.476079239,0.615360657,0.009102644
United States,2016,2016_2,2,5896595,0.074585418,0.078452056,0.603551711,0.4124075,0.006868371,0.054514753,0.060436484,0.458847022,0.331616902,0.006792573,0.08994167,0.085554271,0.495227607,0.472193765,0.007458577
United States,2016,2016_3,3,6015191,0.082674017,0.078019135,0.62283974,0.435031905,0.007032196,0.058596653,0.060143192,0.464563201,0.359999966,0.008076372,0.095299579,0.080697224,0.517011194,0.487806485,0.005928776
United States,2016,2016_4,4,6100414,0.084223792,0.080535518,0.573928261,0.43870793,0.006868386,0.059150991,0.059833831,0.421141401,0.357125176,0.007425882,0.101860256,0.087386523,0.47665376,0.493848119,0.005550078
United States,2016,2016_5,5,6189593,0.105855102,0.095725196,0.561830156,0.480241593,0.007157175,0.076082633,0.066857931,0.423151463,0.367718621,0.00575486,0.121556746,0.104083638,0.461095909,0.522251787,0.006687239
United States,2016,2016_6,6,6262968,0.110953784,0.101692999,0.548094769,0.488921546,0.007632164,0.076281697,0.071819302,0.411550699,0.376104127,0.00783024,0.121348168,0.110612271,0.451992105,0.539180602,0.007265708
United States,2016,2016_7,7,6371819,0.088593226,0.083508336,0.521577904,0.426047884,0.007878441,0.063776202,0.062357098,0.387916246,0.33841456,0.007429427,0.102067508,0.092031581,0.423537451,0.493895701,0.007900623
United States,2016,2016_8,8,6406918,0.121446849,0.082535784,0.571288723,0.44445707,0.007944537,0.079152277,0.06318809,0.435462895,0.356227036,0.007689556,0.137596533,0.089437746,0.460625892,0.519964397,0.007202319
United States,2016,2016_9,9,6557141,0.091793054,0.074514182,0.497015391,0.40168421,0.006923749,0.061219565,0.057225213,0.365442493,0.323134963,0.007255048,0.106591545,0.081318351,0.395805707,0.453225557,0.007190699
United States,2016,2016_10,10,6700807,0.074020935,0.065947281,0.467272076,0.366582712,0.00634252,0.051638333,0.050353397,0.34323831,0.295454783,0.006424676,0.086350773,0.075466222,0.368416142,0.410606736,0.006323406
United States,2016,2016_11,11,6842303,0.059585201,0.066702688,0.419171732,0.34459158,0.00583137,0.044071442,0.055623381,0.302486753,0.287532529,0.005380356,0.068199582,0.068097943,0.33540778,0.376266546,0.004878659
United States,2016,2016_12,12,6533570,0.048472734,0.061222272,0.392465375,0.303540025,0.006030394,0.036996144,0.049548408,0.294813025,0.249311071,0.005945809,0.052808673,0.065495767,0.319237647,0.327478836,0.004988088
United States,2017,2017_1,1,6949268,0.065604032,0.068611543,0.453529782,0.373262335,0.006015022,0.04302337,0.056165053,0.32682116,0.292950034,0.005475702,0.07269015,0.06906571,0.359624951,0.389727935,0.004329192
United States,2017,2017_2,2,6845217,0.055147996,0.057222437,0.472037629,0.337827128,0.005945757,0.039140163,0.048645631,0.336206008,0.289557325,0.006310353,0.061192362,0.056747647,0.368911386,0.357334452,0.004754812
United States,2017,2017_3,3,6919108,0.064097858,0.059299551,0.523766936,0.362127604,0.005896714,0.039787557,0.049536301,0.361179075,0.294998577,0.004438453,0.069457494,0.062605186,0.380095496,0.380614611,0.005294966
United States,2017,2017_4,4,6800617,0.058994647,0.053818646,0.484617793,0.331558151,0.00601416,0.039524863,0.041299448,0.321038681,0.261267409,0.00621105,0.062072982,0.057068814,0.355402426,0.350930616,0.00511064
United States,2017,2017_5,5,6819181,0.072501375,0.063614677,0.482594611,0.357931546,0.00607111,0.047897697,0.046679959,0.332604855,0.273909881,0.006169873,0.072383706,0.065484966,0.356505671,0.369560211,0.005412858
United States,2017,2017_6,6,6805735,0.076523697,0.065356644,0.474364635,0.371480817,0.006156572,0.046055126,0.048333472,0.325152446,0.282270729,0.006509558,0.073471172,0.061352216,0.35318101,0.377959947,0.005410248
United States,2017,2017_7,7,6917335,0.068653607,0.063044511,0.46650914,0.359285765,0.006375288,0.042395542,0.049353589,0.324924614,0.283014517,0.005258989,0.071072824,0.068174083,0.345809012,0.370501987,0.00569012
United States,2017,2017_8,8,7205316,0.083632696,0.060316577,0.486002279,0.355612439,0.006273146,0.055632977,0.047370653,0.34355527,0.28941738,0.005665593,0.08535331,0.0676443,0.360048885,0.372712886,0.007413074
United States,2017,2017_9,9,7198174,0.063780064,0.054083161,0.436332881,0.317205447,0.005862598,0.036105843,0.044190413,0.300463411,0.245990682,0.006043804,0.06816661,0.055157715,0.333131782,0.330946288,0.004370989
United States,2017,2017_10,10,7192469,0.059812562,0.052123965,0.451861523,0.317443148,0.006437289,0.037637647,0.041023461,0.33015618,0.254723407,0.007086586,0.055261679,0.056417341,0.352792238,0.327472724,0.006408674
United States,2017,2017_11,11,7155184,0.051696784,0.050229316,0.403847057,0.312640458,0.006065532,0.029827303,0.04109187,0.291926796,0.260909574,0.005711611,0.053092307,0.056077417,0.30320185,0.312903456,0.004264442
United States,2017,2017_12,12,7128636,0.038506665,0.049644841,0.329305634,0.258871403,0.006017982,0.022844741,0.042199314,0.248039953,0.208061655,0.004362711,0.037258428,0.055185671,0.250657422,0.251089404,0.005075786
United States,2018,2018_1,1,7326282,0.055362324,0.057123108,0.411491122,0.346615104,0.005882929,0.033258985,0.050935089,0.295221948,0.2701808,0.006202142,0.055736603,0.062269059,0.315559784,0.346430908,0.005794921
United States,2018,2018_2,2,7230189,0.043996084,0.044825937,0.392894294,0.297765383,0.004882307,0.027411306,0.035073833,0.287305247,0.228690869,0.004976692,0.044150395,0.043828129,0.317001984,0.302714873,0.004511719
United States,2018,2018_3,3,7380901,0.053679083,0.049045503,0.404611849,0.330623592,0.006313592,0.03209804,0.039204906,0.287086123,0.26022061,0.006013501,0.050272872,0.046430359,0.313164768,0.325012515,0.004696404
United States,2018,2018_4,4,7323201,0.052149327,0.047670411,0.381390597,0.328449267,0.004984159,0.034003089,0.036691705,0.264117015,0.25257178,0.00466554,0.053776466,0.047366746,0.290936112,0.32678709,0.003585098
United States,2018,2018_5,5,7382965,0.062549396,0.059298669,0.433132217,0.366356877,0.005661682,0.033297826,0.040951592,0.25817651,0.265593561,0.004339764,0.059140825,0.057519048,0.274188544,0.356250493,0.004757214
United States,2018,2018_6,6,7379133,0.064858568,0.062107567,0.413436104,0.3549604,0.006843622,0.033240927,0.045567108,0.244376478,0.250022664,0.005566662,0.062988848,0.062550665,0.272769099,0.333128848,0.004272287
United States,2018,2018_7,7,7397586,0.060425117,0.056221043,0.422286405,0.348857046,0.006191209,0.030293609,0.044164893,0.246175432,0.245139072,0.004783201,0.055896283,0.05855274,0.280256215,0.332389184,0.003874
United States,2018,2018_8,8,7534677,0.074707914,0.060812162,0.428697873,0.359059851,0.006317457,0.04055788,0.047752358,0.248723375,0.265721318,0.005850454,0.070025936,0.061245254,0.279115917,0.339153828,0.004829375
United States,2018,2018_9,9,7660335,0.057438741,0.05427961,0.379069584,0.332883614,0.006722944,0.029487704,0.041141995,0.221353321,0.251153892,0.005709821,0.052840159,0.058167664,0.24691358,0.322368457,0.00565368
United States,2018,2018_10,10,7734246,0.058312084,0.053347152,0.38756202,0.335404382,0.006516472,0.03103017,0.042988901,0.231749257,0.256292012,0.00476786,0.04998423,0.04998423,0.259852514,0.307217483,0.004256299
United States,2018,2018_11,11,7738491,0.046262249,0.052581311,0.343581197,0.29198199,0.006241527,0.024267842,0.041624453,0.198069568,0.216054473,0.004398055,0.037539268,0.052467164,0.217113077,0.265738503,0.005158905
United States,2018,2018_12,12,7697937,0.036931973,0.055417445,0.315656,0.284517787,0.006975895,0.018857786,0.044264511,0.187315417,0.214221296,0.00575991,0.035869139,0.059669102,0.209011049,0.247812885,0.005865394
United States,2019,2019_1,1,7935125,0.056999732,0.067270522,0.365652715,0.397208614,0.008052803,0.029940604,0.055186151,0.238447276,0.29517279,0.006080482,0.049445899,0.069509312,0.272445807,0.352699461,0.007126349
United States,2019,2019_2,2,7793348,0.04856706,0.056638046,0.337595601,0.352467258,0.006813503,0.024525866,0.044672114,0.227103153,0.267634536,0.005335172,0.042836836,0.051967845,0.257021014,0.313385271,0.004396412
United States,2019,2019_3,3,7955129,0.056831259,0.064826102,0.337945494,0.397341137,0.007567445,0.028444526,0.047433807,0.214949214,0.282081446,0.005357972,0.048165025,0.062054474,0.238808913,0.346564154,0.004816502
United States,2019,2019_4,4,7876831,0.060950908,0.061027081,0.33204978,0.405619976,0.00771884,0.030287362,0.046110312,0.208335498,0.269549533,0.005114489,0.047671193,0.055386096,0.238586261,0.344637394,0.006563425
United States,2019,2019_5,5,7849404,0.073814521,0.072718897,0.312915477,0.445142077,0.00849746,0.036604614,0.044217078,0.198167016,0.283766744,0.005587873,0.045703469,0.060745117,0.227128885,0.345032264,0.005669544
United States,2019,2019_6,6,7694935,0.07732359,0.088590742,0.296038888,0.462343087,0.01458102,0.032640337,0.052457684,0.187099073,0.281023308,0.007077624,0.050686322,0.074033482,0.218471354,0.35613492,0.011976004
United States,2019,2019_7,7,7736949,0.075701675,0.078984623,0.306903923,0.465622819,0.009629119,0.031016616,0.048201497,0.19532085,0.274622792,0.005700351,0.049694532,0.061473977,0.215097567,0.336941197,0.006135127
United States,2019,2019_8,8,7789053,0.088534511,0.083925478,0.306571287,0.486451947,0.010527596,0.036558657,0.058088582,0.195373515,0.293397996,0.006923348,0.058657341,0.061132334,0.207775686,0.346251561,0.005568735
United States,2019,2019_9,9,7826318,0.07776326,0.086196344,0.285357687,0.464739613,0.011359109,0.027881781,0.055933057,0.182714652,0.257546302,0.00661027,0.046972532,0.061541553,0.212255561,0.328054157,0.00678213
United States,2019,2019_10,10,7963066,0.074129738,0.088006303,0.297360338,0.494558252,0.012495187,0.029228732,0.05862593,0.191713528,0.291781925,0.008591731,0.043452816,0.063923362,0.223292216,0.331673084,0.008665446
United States,2019,2019_11,11,7902531,0.062536926,0.082973417,0.262460217,0.437163739,0.01124956,0.019503599,0.055516824,0.168346856,0.253290163,0.007613247,0.034991943,0.065464631,0.191358152,0.294526279,0.007101686
United States,2019,2019_12,12,7915638,0.052352066,0.096947334,0.237580344,0.444386163,0.013694411,0.017951147,0.061927163,0.157437573,0.248911121,0.008417284,0.029438049,0.069915366,0.185039163,0.296088945,0.007753772
United States,2020,2020_1,1,8110825,0.071546359,0.096525323,0.297676254,0.549944056,0.013648427,0.023659313,0.06178655,0.187742604,0.310209334,0.008510544,0.043345378,0.067816643,0.218809551,0.361081317,0.00846081
United States,2020,2020_2,2,7818119,0.065386572,0.08837164,0.285912762,0.490002774,0.011678001,0.019644286,0.058843158,0.173300276,0.275378803,0.007893594,0.034210483,0.064420546,0.201538368,0.294375686,0.00703522
United States,2020,2020_3,3,8291520,0.048290301,0.403581008,0.251075798,0.452365791,0.075402339,0.017470406,0.219714019,0.157233652,0.250093591,0.038899623,0.02222863,0.328221595,0.181893701,0.279572651,0.050300214
United States,2020,2020_4,4,7633563,0.025047281,0.28641933,0.183046894,0.302846783,0.028165091,0.008123787,0.165916411,0.129311581,0.183693169,0.015769705,0.011161329,0.230149435,0.133935951,0.17815742,0.019355723
United States,2020,2020_5,5,7476349,0.036073757,0.144642793,0.188822111,0.328435711,0.012037961,0.010370424,0.076083011,0.133918066,0.176895494,0.006082652,0.012740095,0.110314231,0.131747566,0.189302817,0.007044523
United States,2020,2020_6,6,7516178,0.04986577,0.121098782,0.200341184,0.357814836,0.012360005,0.013230813,0.070194008,0.135843081,0.180181454,0.006665906,0.013605751,0.080122754,0.139836882,0.198190435,0.006802875
United States,2020,2020_7,7,7427472,0.062295758,0.14344046,0.226456592,0.463145469,0.014082853,0.015081919,0.07633298,0.147638654,0.227870361,0.006668876,0.023651584,0.105013032,0.162880574,0.263636321,0.006937798
United States,2020,2020_8,8,7425243,0.079391341,0.142486919,0.233621984,0.478893418,0.012457505,0.022402844,0.070718656,0.148664037,0.226196462,0.005265185,0.028104188,0.108241272,0.164770838,0.25502543,0.00658441
United States,2020,2020_9,9,7452211,0.073857275,0.135905975,0.245725732,0.469672692,0.012667382,0.018023561,0.075512506,0.163247887,0.224983763,0.006422188,0.029525419,0.094254224,0.181532661,0.237825631,0.005677965
United States,2020,2020_10,10,7543661,0.075732459,0.139706702,0.246153691,0.494468137,0.013918971,0.018966131,0.073609091,0.164749037,0.235487578,0.00543354,0.025560167,0.105914942,0.182595443,0.261033206,0.007029046
United States,2020,2020_11,11,7671445,0.068930951,0.144731534,0.22102746,0.471892844,0.01529047,0.01670546,0.076946363,0.149944163,0.235901351,0.007492146,0.021024861,0.109796495,0.163215215,0.237191577,0.007786985
United States,2020,2020_12,12,7348947,0.05843014,0.178964415,0.223705519,0.487797776,0.015158634,0.015267511,0.099970824,0.148073941,0.246894473,0.007215467,0.019939092,0.14536791,0.167011198,0.25767442,0.005453427
United States,2021,2021_1,1,7649007,0.067773503,0.140423456,0.263589771,0.51938768,0.013400432,0.021981355,0.082633611,0.163842504,0.280974629,0.006411228,0.026436405,0.106223384,0.190788028,0.284589487,0.006051707
United States,2021,2021_2,2,7265714,0.063104603,0.122052698,0.298222583,0.506433366,0.01274479,0.017372857,0.071865359,0.181281987,0.261024481,0.006474357,0.025100314,0.090291408,0.218930517,0.282029918,0.005054924
United States,2021,2021_3,3,7090217,0.074341871,0.110151777,0.354784628,0.587386818,0.011762687,0.019218515,0.060352879,0.191735589,0.290637886,0.005169893,0.024749571,0.075715354,0.225312761,0.380043413,0.004399924
United States,2021,2021_4,4,5550532,0.070317584,0.079650023,0.350975366,0.430967698,0.010431433,0.019516809,0.04359229,0.194455802,0.208274272,0.004131295,0.026954564,0.043652081,0.234242314,0.242829609,0.004293647
United States,2021,2021_5,5,4191227,0.067402696,0.076254519,0.35462169,0.40243585,0.009472167,0.020254332,0.041032482,0.17914607,0.208305324,0.004888977,0.024825919,0.050848269,0.231808284,0.22762078,0.002991075
United States,2021,2021_6,6,2804097,0.039228315,0.034164296,0.273136058,0.206126964,0.004422101,0.013186176,0.017405752,0.123950051,0.095467911,0.001582341,0.016663413,0.025233169,0.14044877,0.122833161,0.00190439
