country,city,year,year_month,month,n_users,pct_is_hired_1mo,pct_is_unemployed,pct_job_offer,pct_job_search,pct_lost_job_1mo,pct_is_hired_1mo_male,pct_is_unemployed_male,pct_job_offer_male,pct_job_search_male,pct_lost_job_1mo_male,pct_is_hired_1mo_female,pct_is_unemployed_female,pct_job_offer_female,pct_job_search_female,pct_lost_job_1mo_female
Brazil,Rio de Janeiro,2012,2012_11,11,75992,0.192125487,0.38030319,0.67507106,0.111853879,0.002631856,0.245836638,0.420301348,0.737509913,0.142743854,0.015860428,0.33000825,0.757518938,0.547513688,0.240006,0
Brazil,Rio de Janeiro,2012,2012_12,12,74401,0.205642397,0.365586484,0.530906843,0.099461029,0.002688136,0.230873338,0.437863227,0.453785527,0.047766898,0.00796115,0.269853508,0.601387818,0.439475713,0.169622205,0
Brazil,Rio de Janeiro,2013,2013_1,1,76838,0.29933106,0.51276712,0.85634712,0.182201515,0.002602879,0.604643663,0.588519832,0.975491777,0.169300226,0,0.32649962,0.880789674,0.804859529,0.372057707,0.007593014
Brazil,Rio de Janeiro,2013,2013_2,2,74326,0.21392245,0.476280171,0.918924737,0.160105481,0.004036273,0.246730817,0.509910354,0.937577103,0.139814129,0.008224361,0.38837968,0.869970483,1.048625136,0.256330589,0
Brazil,Rio de Janeiro,2013,2013_3,3,79487,0.208839181,0.434033238,0.938518248,0.149710015,0.013838741,0.277381518,0.554763037,1.291805357,0.19020447,0.023775559,0.331931843,0.804012687,0.863022793,0.272921738,0.014752526
Brazil,Rio de Janeiro,2013,2013_4,4,77462,0.223335313,0.427306292,0.841703029,0.120058868,0.003872867,0.233701346,0.491578693,1.007333387,0.112821339,0,0.356141547,0.924452527,0.825945291,0.28794423,0
Brazil,Rio de Janeiro,2013,2013_5,5,78287,0.217149718,0.47772938,0.807286012,0.140508641,0.003832054,0.347853585,0.529686141,0.901257016,0.150209503,0.007905763,0.28674917,0.882885602,0.633866586,0.271657108,0
Brazil,Rio de Janeiro,2013,2013_6,6,80799,0.183170584,0.412133814,0.693077885,0.099011126,0.001237639,0.238076953,0.468474004,0.72191076,0.130558329,0.007679902,0.351313767,0.731903681,0.548927761,0.153699773,0
Brazil,Rio de Janeiro,2013,2013_7,7,80581,0.241992529,0.408284831,0.646554399,0.134026632,0.002481975,0.426224427,0.472721637,0.743955363,0.162740236,0.007749535,0.382859667,0.706817847,0.500662642,0.220880577,0
Brazil,Rio de Janeiro,2013,2013_8,8,78639,0.208547922,0.442528516,0.726102824,0.143694604,0.010173069,0.315581854,0.58382643,0.875739645,0.157790927,0.007889546,0.322338831,0.832083958,0.704647676,0.247376312,0.007496252
Brazil,Rio de Janeiro,2013,2013_9,9,79189,0.185631843,0.429352562,0.6882269,0.119966157,0.00757681,0.29562782,0.606814999,1.011358332,0.140034231,0.023339038,0.350720096,0.820834266,0.432803522,0.298485188,0
Brazil,Rio de Janeiro,2013,2013_10,10,79319,0.156330766,0.441256193,0.68079527,0.136159054,0.003782196,0.242376857,0.484753714,0.727130571,0.187646599,0.007818608,0.193136235,0.854256425,0.371415837,0.282276036,0
Brazil,Rio de Janeiro,2013,2013_11,11,76772,0.207106758,0.37383421,0.565310269,0.118532798,0.002605116,0.263852243,0.375789558,0.567682098,0.111937315,0,0.333889816,0.705721657,0.349066626,0.242828957,0.007588405
Brazil,Rio de Janeiro,2013,2013_12,12,76346,0.200403427,0.451890079,0.489875043,0.117884369,0.002619653,0.23023182,0.54779295,0.508097809,0.142902509,0.007939028,0.38008067,0.752404592,0.372323922,0.209432206,0.007756748
Brazil,Rio de Janeiro,2014,2014_1,1,74963,0.268132279,0.553606446,0.696343529,0.212104638,0.008003949,0.379920782,0.638590251,0.662840514,0.210168943,0.008083421,0.408387654,0.958140265,0.471216524,0.424094872,0.007853609
Brazil,Rio de Janeiro,2014,2014_2,2,74132,0.214482275,0.441105056,0.654238386,0.147035019,0.006744726,0.3082164,0.575878011,0.754319085,0.137886284,0.008110958,0.261365436,0.704894662,0.443529225,0.245525107,0.007920165
Brazil,Rio de Janeiro,2014,2014_3,3,78158,0.171447581,0.481076793,0.538652473,0.156094066,0.003838379,0.2040496,0.604300738,0.533668184,0.149113169,0,0.266869996,0.853983988,0.358368281,0.289744567,0.015249714
Brazil,Rio de Janeiro,2014,2014_4,4,78676,0.170318776,0.418170726,0.597386751,0.125832528,0.002542071,0.203618138,0.485550944,0.673506148,0.133134936,0,0.290187094,0.771286751,0.389461627,0.297823597,0.007636502
Brazil,Rio de Janeiro,2014,2014_5,5,78896,0.173646319,0.465169337,0.665432975,0.149563983,0.002534983,0.289469567,0.586762635,0.751056173,0.21905805,0,0.250740825,0.744624269,0.410303168,0.281133652,0
Brazil,Rio de Janeiro,2014,2014_6,6,80022,0.156207043,0.383644498,0.512359101,0.137462198,0.002499313,0.232252071,0.418053728,0.526438027,0.139351243,0,0.152068127,0.729927007,0.326946472,0.22810219,0
Brazil,Rio de Janeiro,2014,2014_7,7,84019,0.159487735,0.483224033,0.539163761,0.178531047,0.003570621,0.233275642,0.519226428,0.699826925,0.127925352,0.007525021,0.30556566,0.800291015,0.298290287,0.232811932,0
Brazil,Rio de Janeiro,2014,2014_8,8,78408,0.161973268,0.422150801,0.585399449,0.144117947,0.0063769,0.212381027,0.409030127,0.73153465,0.102257532,0.007865964,0.261096606,0.752572569,0.314851789,0.215020734,0.007679312
Brazil,Rio de Janeiro,2014,2014_9,9,77945,0.150105844,0.370774264,0.656873436,0.111617166,0.005131824,0.166007905,0.498023715,0.869565217,0.126482213,0.015810277,0.22592708,0.483016516,0.327204737,0.171392957,0
Brazil,Rio de Janeiro,2014,2014_10,10,81641,0.156783969,0.414007668,0.690829363,0.12371235,0.007349249,0.286643942,0.495816548,0.898667493,0.116207003,0.015494267,0.234830695,0.681766533,0.431785471,0.20452996,0
Brazil,Rio de Janeiro,2014,2014_11,11,77915,0.188667137,0.424821921,0.506962716,0.129628441,0.0051338,0.216051852,0.448107546,0.576138273,0.120028807,0.024005761,0.350140056,0.59912854,0.295673825,0.186741363,0
Brazil,Rio de Janeiro,2014,2014_12,12,77400,0.23126615,0.468992248,0.472868217,0.165374677,0.00129199,0.361271676,0.489723828,0.570006423,0.136480411,0.008028259,0.322885494,0.850527642,0.275633958,0.322885494,0
Brazil,Rio de Janeiro,2015,2015_1,1,79887,0.202786436,0.637149974,0.615869916,0.222814726,0.003755304,0.241564128,0.619008077,0.717143504,0.203819733,0.015097758,0.261330546,0.910923617,0.328529829,0.313596655,0
Brazil,Rio de Janeiro,2015,2015_2,2,80155,0.167176096,0.492795209,0.509013786,0.19088017,0.001247583,0.228119535,0.532278914,0.463843054,0.129267736,0.007603984,0.252244232,0.793827435,0.326433712,0.378366348,0
Brazil,Rio de Janeiro,2015,2015_3,3,84484,0.163344539,0.578807822,0.566971261,0.207139813,0.004734624,0.222485909,0.571047167,0.726787303,0.17057253,0,0.175708324,0.871220441,0.300168387,0.344095468,0.00732118
Brazil,Rio de Janeiro,2015,2015_4,4,82973,0.190423391,0.543550312,0.537524255,0.21693804,0.007231268,0.290653205,0.520116261,0.52776503,0.175921677,0.007648769,0.161737523,0.89340727,0.431300062,0.346580407,0
Brazil,Rio de Janeiro,2015,2015_5,5,85308,0.150044544,0.594317063,0.563839265,0.22623904,0.008205561,0.137247427,0.495615707,0.587113992,0.152497141,0,0.244518063,0.970184572,0.418047011,0.394383972,0.007887679
Brazil,Rio de Janeiro,2015,2015_6,6,90087,0.14430495,0.581659951,0.537258428,0.212017272,0.003330114,0.150421179,0.473826715,0.646811071,0.157942238,0,0.202903075,1.037927267,0.327766505,0.421414078,0.007803964
Brazil,Rio de Janeiro,2015,2015_7,7,95359,0.16359232,0.61242253,0.536918382,0.206587737,0.004194675,0.170395614,0.600088902,0.659356942,0.192621129,0.007408505,0.203190849,0.970800722,0.436484046,0.331125828,0
Brazil,Rio de Janeiro,2015,2015_8,8,98964,0.206135564,0.615375288,0.580008892,0.232407744,0.004041874,0.236711857,0.559500753,0.731654831,0.129115558,0,0.307647231,1.025490771,0.505420451,0.505420451,0
Brazil,Rio de Janeiro,2015,2015_9,9,104084,0.160447331,0.568771377,0.520733254,0.190230967,0.005764575,0.153953814,0.580825752,0.650804759,0.139958013,0.013995801,0.239757422,0.860306043,0.493618222,0.317326,0.007051689
Brazil,Rio de Janeiro,2015,2015_10,10,102964,0.16801989,0.622547687,0.494347539,0.213666913,0.003884853,0.177493788,0.539581115,0.667376642,0.170394036,0.007099752,0.267051606,1.140382533,0.51966799,0.411403825,0
Brazil,Rio de Janeiro,2015,2015_11,11,102543,0.182362521,0.633880421,0.508079537,0.214544142,0.003900803,0.255500355,0.624556423,0.581973031,0.20581973,0,0.27100271,1.05471325,0.48341024,0.366219878,0.007324398
Brazil,Rio de Janeiro,2015,2015_12,12,103558,0.191197203,0.595801387,0.424882674,0.189265919,0.00386257,0.241528735,0.610925623,0.610925623,0.163387085,0,0.292547356,1.053170482,0.380311563,0.314488408,0.007313684
Brazil,Rio de Janeiro,2016,2016_1,1,106011,0.212242126,0.748035581,0.599937742,0.279216308,0.007546387,0.202072877,0.690958868,0.736588228,0.189035917,0.02607392,0.355204075,1.152737752,0.636686549,0.482541385,0
Brazil,Rio de Janeiro,2016,2016_2,2,105469,0.191525472,0.713005717,0.53665058,0.2891845,0.003792584,0.174553918,0.665890871,0.627101112,0.271528317,0,0.206984042,0.954797356,0.507444749,0.367229752,0.013353809
Brazil,Rio de Janeiro,2016,2016_3,3,112674,0.221879049,0.846690452,0.501446651,0.330156025,0.00710013,0.186869316,0.691416469,0.573065903,0.236701134,0.012457954,0.367362722,1.134312967,0.476927043,0.476927043,0.00644496
Brazil,Rio de Janeiro,2016,2016_4,4,116296,0.192611956,0.770447823,0.47637064,0.263121689,0.003439499,0.245489137,0.693506812,0.656683442,0.208665767,0.006137228,0.308463466,1.182443288,0.475547844,0.3470214,0
Brazil,Rio de Janeiro,2016,2016_5,5,122454,0.189458899,0.806016953,0.488346644,0.273572117,0.0024499,0.185539861,0.766100072,0.574575054,0.203495332,0,0.266125966,1.419338487,0.544924598,0.5259156,0.006336333
Brazil,Rio de Janeiro,2016,2016_6,6,125949,0.173879904,0.858283909,0.485116992,0.32314667,0.005557805,0.223450547,0.787957192,0.505703869,0.282253322,0.005880278,0.263603841,1.537689073,0.483273709,0.633904475,0.006276282
Brazil,Rio de Janeiro,2016,2016_7,7,131770,0.199590195,0.765728163,0.433330804,0.295211353,0.001517796,0.2704569,0.845897111,0.638738635,0.207158476,0,0.320295658,1.238065907,0.437326763,0.542038805,0
Brazil,Rio de Janeiro,2016,2016_8,8,138009,0.213029585,0.751400271,0.376787021,0.281865675,0.006521314,0.222283968,0.872464573,0.455682134,0.216726869,0.005557099,0.376337763,1.211337175,0.35869693,0.535105257,0
Brazil,Rio de Janeiro,2016,2016_9,9,136147,0.182156052,0.795463727,0.435558624,0.273234078,0.005141501,0.161120062,0.755597533,0.550030557,0.25001389,0,0.229012234,1.277647201,0.470077744,0.470077744,0.006026638
Brazil,Rio de Janeiro,2016,2016_10,10,143324,0.1862912,0.812843627,0.416538751,0.276297061,0.009768078,0.253164557,0.754107191,0.565580393,0.177753838,0,0.269842201,1.542793453,0.410629436,0.569015076,0.005866135
Brazil,Rio de Janeiro,2016,2016_11,11,148161,0.193033254,0.875399059,0.350969553,0.310473066,0.006074473,0.225260621,0.848656294,0.518623291,0.209544764,0.005238619,0.34100104,1.531614842,0.352560398,0.612645937,0.005779679
Brazil,Rio de Janeiro,2016,2016_12,12,141639,0.234398718,0.800626946,0.282408094,0.250637183,0.004942142,0.3112924,0.729927007,0.354229283,0.177114641,0,0.372327648,1.279125631,0.282248379,0.366322364,0.006005285
Brazil,Rio de Janeiro,2017,2017_1,1,142466,0.280768745,1.126584589,0.379037806,0.430278101,0.004211531,0.335429769,0.964360587,0.497903564,0.303983229,0,0.347426687,1.843128018,0.388646802,0.671299022,0.005888588
Brazil,Rio de Janeiro,2017,2017_2,2,141023,0.228331549,0.982109301,0.315551364,0.385043574,0.007800146,0.201934318,0.919332554,0.435753002,0.276331172,0.015942183,0.346104803,1.554435606,0.188232437,0.588985366,0.006072014
Brazil,Rio de Janeiro,2017,2017_3,3,148553,0.226181901,1.143699555,0.391779365,0.476597578,0.005385283,0.255035653,0.952480092,0.437203976,0.312288555,0.005204809,0.324963072,1.754800591,0.407680945,0.762186115,0
Brazil,Rio de Janeiro,2017,2017_4,4,150249,0.187688437,0.996346066,0.324794175,0.363396761,0.003993371,0.23255814,0.816537468,0.418604651,0.253229974,0.005167959,0.266319465,1.680771735,0.295910517,0.609575664,0.011836421
Brazil,Rio de Janeiro,2017,2017_5,5,154448,0.198124935,1.014580959,0.359991712,0.379415726,0.002589868,0.239649194,0.89231083,0.494595146,0.270242709,0,0.295438431,1.654455212,0.307255968,0.644055779,0.005908769
Brazil,Rio de Janeiro,2017,2017_6,6,154487,0.205842563,1.043453494,0.312000362,0.42657311,0.005178429,0.209098327,0.938392493,0.413096695,0.372297022,0.010199918,0.281352888,1.682131098,0.257407962,0.664471715,0
Brazil,Rio de Janeiro,2017,2017_7,7,164139,0.207750748,0.99184228,0.339346529,0.396005824,0.002436959,0.188351921,0.788104089,0.446096654,0.262701363,0,0.306549549,1.638861051,0.312444733,0.707422036,0.005895184
Brazil,Rio de Janeiro,2017,2017_8,8,170109,0.235143349,1.096355866,0.313328513,0.41208872,0.005878584,0.260781378,0.946539817,0.43463563,0.313903511,0.004829285,0.2545118,1.602267469,0.289217955,0.711476168,0.005784359
Brazil,Rio de Janeiro,2017,2017_9,9,171667,0.212038423,1.000192233,0.253397566,0.373397333,0.005825231,0.178536962,0.810654314,0.303995368,0.236440842,0.004825323,0.327793433,1.362930588,0.304790385,0.483064006,0
Brazil,Rio de Janeiro,2017,2017_10,10,174865,0.212163669,1.085408744,0.264203814,0.418036771,0.003431218,0.188087774,0.935616108,0.347238968,0.327947914,0.004822763,0.301274623,1.633835458,0.283893395,0.56778679,0
Brazil,Rio de Janeiro,2017,2017_11,11,179593,0.244998413,1.014516156,0.22996442,0.341884149,0.007238589,0.228495263,0.794973104,0.328461941,0.242776217,0.004760318,0.350353225,1.441617368,0.264200793,0.430762162,0.011486991
Brazil,Rio de Janeiro,2017,2017_12,12,181493,0.267778923,1.020976016,0.196150816,0.320122539,0.004958869,0.267175573,0.839694656,0.348282443,0.200381679,0,0.389738817,1.384445349,0.162875923,0.459542784,0
Brazil,Rio de Janeiro,2018,2018_1,1,189881,0.290181745,1.303974595,0.258056362,0.505579811,0.008952976,0.295267043,0.976986539,0.338688667,0.260529744,0.026052974,0.387267905,1.809018568,0.185676393,0.647214854,0.01061008
Brazil,Rio de Janeiro,2018,2018_2,2,189928,0.223769007,1.091992755,0.229560676,0.385409208,0.003159092,0.214076631,0.764559395,0.323299401,0.235921185,0,0.254898837,1.221390261,0.207105305,0.419521003,0
Brazil,Rio de Janeiro,2018,2018_3,3,202960,0.266554986,1.189396926,0.270003942,0.407469452,0.006405203,0.278246206,0.906408094,0.333052277,0.227655987,0.004215852,0.31194068,1.610841217,0.260802864,0.490923038,0
Brazil,Rio de Janeiro,2018,2018_4,4,205377,0.229334346,1.00790254,0.252705999,0.381737001,0.002921457,0.210375731,0.723692515,0.412336433,0.214583246,0.008415029,0.165443077,1.344225003,0.253334712,0.491159136,0
Brazil,Rio de Janeiro,2018,2018_5,5,210245,0.231634522,1.083497824,0.241622869,0.38526481,0.003805085,0.227771216,0.818289185,0.417580564,0.219335245,0.004217985,0.197721005,1.373640668,0.234143296,0.593163016,0
Brazil,Rio de Janeiro,2018,2018_6,6,215847,0.214040501,1.023410101,0.200141767,0.340055688,0.003706329,0.221831575,0.807801775,0.26368659,0.209275071,0.004185501,0.283822138,1.256175759,0.231262483,0.409965311,0
Brazil,Rio de Janeiro,2018,2018_7,7,226216,0.236499629,1.115305726,0.20865014,0.396081621,0.007956997,0.179533214,0.689570752,0.285621022,0.175452913,0.008160601,0.286070946,1.404348278,0.213252887,0.556538021,0
Brazil,Rio de Janeiro,2018,2018_8,8,234027,0.253389566,1.158413345,0.229888004,0.388844022,0.006409517,0.189561991,0.782447366,0.322658708,0.225861095,0.004033234,0.266151759,1.367289427,0.250495773,0.547959503,0.005218662
Brazil,Rio de Janeiro,2018,2018_9,9,244101,0.220810238,0.966403251,0.195410916,0.300695204,0.006144997,0.165628204,0.615190472,0.315482294,0.169571733,0,0.207594937,1.149367089,0.182278481,0.4,0
Brazil,Rio de Janeiro,2018,2018_10,10,261154,0.234344486,1.125389617,0.204859968,0.335051349,0.005743737,0.20567511,0.84174443,0.418967816,0.201866311,0,0.223811609,1.396389821,0.145964093,0.467085097,0
Brazil,Rio de Janeiro,2018,2018_11,11,261344,0.236087303,1.157095629,0.211215869,0.364653484,0.007270111,0.154267423,0.809903969,0.412665355,0.158124108,0.003856686,0.275123806,1.250562753,0.290130559,0.385173328,0
Brazil,Rio de Janeiro,2018,2018_12,12,260862,0.299392016,1.173417362,0.192438914,0.321242649,0.007666889,0.204209865,0.710807414,0.31024191,0.180647188,0.011781338,0.274839245,1.094171334,0.248911014,0.331881352,0.015556938
Brazil,Rio de Janeiro,2019,2019_1,1,277502,0.327925565,1.560709472,0.248646857,0.510987308,0.005765724,0.203230292,0.809355724,0.363675259,0.178272186,0.007130887,0.293158069,1.323939666,0.250602865,0.501205731,0.004728356
Brazil,Rio de Janeiro,2019,2019_2,2,275818,0.284970524,1.399473566,0.211371267,0.459360883,0.005438369,0.166641979,0.810990964,0.266627166,0.185157754,0.00740631,0.253708041,1.195355191,0.234192037,0.419594067,0
Brazil,Rio de Janeiro,2019,2019_3,3,291541,0.324139658,1.57061957,0.221238179,0.507647295,0.009604138,0.199376495,0.822881172,0.297252229,0.23200174,0,0.285809556,1.409993807,0.271519078,0.528747678,0.014290478
Brazil,Rio de Janeiro,2019,2019_4,4,293439,0.300232757,1.508661085,0.234801782,0.474374572,0.005793368,0.187796885,0.688588578,0.349817727,0.187796885,0.007364584,0.19126085,1.27997646,0.250110343,0.500220686,0.004904124
Brazil,Rio de Janeiro,2019,2019_5,5,299172,0.313866271,1.663257257,0.237321674,0.523444707,0.006016606,0.190319812,0.791133336,0.29480912,0.197783334,0.003731761,0.240794622,1.304304204,0.225744958,0.406340925,0
Brazil,Rio de Janeiro,2019,2019_6,6,301917,0.306375593,1.492131944,0.216284608,0.480264444,0.020204228,0.153988297,0.735294118,0.381121035,0.192485371,0.007699415,0.183418929,1.037627083,0.214862174,0.340635154,0.010481082
Brazil,Rio de Janeiro,2019,2019_7,7,308441,0.33782798,1.46770371,0.226623568,0.476914548,0.0058358,0.219728478,0.651337989,0.345287609,0.105940516,0.003923723,0.223567261,1.123289165,0.239925841,0.376247342,0
Brazil,Rio de Janeiro,2019,2019_8,8,315320,0.370734492,1.591716352,0.214385386,0.514398072,0.011099835,0.193509373,0.693408587,0.350735739,0.177383592,0.012094336,0.235862301,1.117538047,0.207783456,0.370640759,0.011231538
Brazil,Rio de Janeiro,2019,2019_9,9,321955,0.343836872,1.601155441,0.209656629,0.480812536,0.009939277,0.228674099,0.583935645,0.322593818,0.13475438,0.008166932,0.173210162,0.981524249,0.219399538,0.334872979,0.011547344
Brazil,Rio de Janeiro,2019,2019_10,10,332978,0.369093454,1.693805597,0.229444588,0.501834956,0.011412165,0.193646739,0.576820073,0.346092044,0.156565448,0.008240287,0.227537923,1.108518086,0.210035006,0.303383897,0.011668611
Brazil,Rio de Janeiro,2019,2019_11,11,342142,0.384927895,1.648146091,0.223591374,0.492777852,0.007599184,0.157826972,0.623001204,0.377954064,0.145366948,0.008306683,0.190669129,1.102305905,0.166835488,0.256211643,0.00595841
Brazil,Rio de Janeiro,2019,2019_12,12,341244,0.471510122,1.721935038,0.196926539,0.435758577,0.010256591,0.228517225,0.595007114,0.250075454,0.116414435,0.004311646,0.214714241,1.023050205,0.221029365,0.22734449,0
Brazil,Rio de Janeiro,2020,2020_1,1,354650,0.49964754,2.186098971,0.25884675,0.743549979,0.011278726,0.257549952,0.573256345,0.353092676,0.153699165,0.004154031,0.255260864,0.852944839,0.361100735,0.242809115,0
Brazil,Rio de Janeiro,2020,2020_2,2,354797,0.391209621,1.695899345,0.19109519,0.494649053,0.00648258,0.185668184,0.508377172,0.234295566,0.110516776,0,0.194487291,0.724297498,0.147542083,0.234726041,0
Brazil,Rio de Janeiro,2020,2020_3,3,363045,0.331639328,1.823465411,0.355052404,0.423914391,0.017353221,0.159806505,0.833585281,0.405994903,0.133891936,0.004319095,0.17853727,0.860804693,0.140279283,0.172160939,0
Brazil,Rio de Janeiro,2020,2020_4,4,367399,0.251497691,1.20876758,0.211486694,0.188351084,0.018236304,0.127070371,0.538953641,0.179651214,0.052580843,0.026290422,0.094846665,0.708188429,0.221308884,0.101169776,0.025292444
Brazil,Rio de Janeiro,2020,2020_5,5,369620,0.25323305,1.11871652,0.213733023,0.187489854,0.010821925,0.103950104,0.506191811,0.311850312,0.049715267,0.018078279,0.122365738,0.66621346,0.115567641,0.074779062,0.006798097
