"country","metro_area_name","year","month","n_users","pct_is_hired_1mo","pct_is_unemployed","pct_job_offer","pct_job_search","pct_lost_job_1mo","pct_is_hired_1mo_male","pct_is_unemployed_male","pct_job_offer_male","pct_job_search_male","pct_lost_job_1mo_male","pct_is_hired_1mo_female","pct_is_unemployed_female","pct_job_offer_female","pct_job_search_female","pct_lost_job_1mo_female"
"Brazil","Belo Horizonte",2018,1,38789,0.164995230606615,0.979659181726778,0.451158833689964,0.427956379385908,0.00257805047822836,0.042863266180883,0.514359194170596,0.357193884840692,0.157165309329904,0,0.174266627940749,0.871333139703747,0.435666569851873,0.464711007841998,0
"Brazil","Belo Horizonte",2018,2,39118,0.140600235185848,0.876834193977197,0.373229715220615,0.339996932358505,0,0.128113879003559,0.398576512455516,0.284697508896797,0.113879003558719,0,0.0287769784172662,1.41007194244604,0.201438848920863,0.517985611510791,0
"Brazil","Belo Horizonte",2018,3,41354,0.152343183247086,0.889877641824249,0.517483193886928,0.353049281810708,0.00483629153165353,0.110910855399972,0.332732566199917,0.512962706224872,0.138638569249965,0.0138638569249965,0.136351240796291,0.92718843741478,0.436323970548132,0.354513226070357,0
"Brazil","Belo Horizonte",2018,4,42057,0.126019449794327,0.80367120812231,0.485055995434767,0.278193879734646,0.00237772546781749,0.10911074740862,0.531914893617021,0.477359519912711,0.204582651391162,0,0.111049416990561,0.638534147695725,0.333148250971682,0.138811771238201,0
"Brazil","Belo Horizonte",2018,5,42643,0.154773350843046,0.818422718851863,0.372863072485519,0.25795558473841,0.00703515231104753,0.0550660792951542,0.412995594713656,0.357929515418502,0.0963656387665198,0,0.13728720483251,0.796265788028556,0.384404173531027,0.274574409665019,0
"Brazil","Belo Horizonte",2018,6,43002,0.174410492535231,0.786009953025441,0.33254267243384,0.30928794009581,0.00465094646760616,0.0704920344001128,0.451149020160722,0.296066544480474,0.126885661920203,0.0140984068800226,0.199259891830344,0.62624537432394,0.142328494164532,0.284656988329063,0
"Brazil","Belo Horizonte",2018,7,44200,0.192307692307692,0.805429864253394,0.436651583710407,0.29185520361991,0.00226244343891403,0.111966410076977,0.349895031490553,0.363890832750175,0.0979706088173548,0,0.166898470097357,0.751043115438109,0.166898470097357,0.361613351877608,0
"Brazil","Belo Horizonte",2018,8,45701,0.203496641211352,0.908076409706571,0.431062777619746,0.332596660904575,0.0218813592700379,0.0954719039825423,0.477359519912711,0.422804146208402,0.150027277686852,0.0545553737043099,0.3043718871057,0.9131156613171,0.249031543995573,0.387382401770891,0
"Brazil","Belo Horizonte",2018,9,47820,0.150564617314931,0.75909661229611,0.388958594730238,0.2676704307821,0.0146382266833961,0.0523971705527902,0.366780193869531,0.432276657060519,0.117893633743778,0.0130992926381975,0.188070929607738,0.61794734013971,0.349274583557227,0.241805480924234,0
"Brazil","Belo Horizonte",2018,10,51767,0.181582861668631,0.907914308343153,0.370892653621033,0.283964687928603,0.00772693028377151,0.0868917576961271,0.645481628599801,0.335153922542205,0.136544190665343,0,0.147710487444609,0.886262924667651,0.270802560315116,0.320039389463319,0
"Brazil","Belo Horizonte",2018,11,50490,0.207961972667855,0.974450386215092,0.352545058427411,0.287185581303228,0.00396118043176867,0.0655307994757536,0.340760157273919,0.393184796854522,0.0786369593709043,0,0.154360689477746,0.64316953949061,0.205814252636995,0.154360689477746,0
"Brazil","Belo Horizonte",2018,12,50179,0.213236612925726,1.00639709838777,0.314872755535184,0.298929831204289,0.0079714621654477,0.0674399784192069,0.418127866199083,0.29673590504451,0.107903965470731,0,0.109080992637033,0.790837196618489,0.16362148895555,0.16362148895555,0
"Brazil","Belo Horizonte",2019,1,54791,0.255516416929788,1.38526400321221,0.419776970670366,0.518333302914712,0.00912558631892099,0.0981474665685192,0.453932032879401,0.539811066126856,0.0736105999263894,0.0122684333210649,0.18018018018018,0.926640926640927,0.489060489060489,0.36036036036036,0
"Brazil","Belo Horizonte",2019,2,53596,0.319053660720949,1.32472572580043,0.345175013060676,0.492574072691992,0.0149264870512725,0.105610561056106,0.62046204620462,0.356435643564356,0.132013201320132,0.0264026402640264,0.303615788020977,0.855644493513663,0.220811482197074,0.331217223295611,0
"Brazil","Belo Horizonte",2019,3,56630,0.256048031078933,1.35263994349285,0.326681970686915,0.432632880098888,0.00529754547059862,0.0770811921891058,0.462487153134635,0.308324768756423,0.115621788283659,0,0.184356070582038,1.15880958651567,0.263365815117198,0.316038978140637,0
"Brazil","Belo Horizonte",2019,4,57732,0.315249774821589,1.30430263978383,0.353356890459364,0.502321069770664,0.00519642485969653,0.15390534821085,0.500192381685264,0.397588816211363,0.15390534821085,0.0128254456842375,0.246710526315789,0.932017543859649,0.301535087719298,0.274122807017544,0.0274122807017544
"Brazil","Belo Horizonte",2019,5,58287,0.281366342409114,1.40854736047489,0.315679310995591,0.449499888482852,0.0137251874345909,0.131095962244363,0.524383848977451,0.393287886733089,0.10487676979549,0,0.167410714285714,1.39508928571429,0.251116071428571,0.362723214285714,0
"Brazil","Belo Horizonte",2019,6,58228,0.262760184103868,1.32410524146459,0.293673146939617,0.401868516864739,0.0171738682420828,0.109920307776862,0.48090134652377,0.329760923330585,0.109920307776862,0,0.240456868049294,1.17222723174031,0.270513976555455,0.300571085061617,0
"Brazil","Belo Horizonte",2019,7,59908,0.308806837150297,1.41383454630433,0.300460706416505,0.444014155037725,0.018361487614342,0.11054304269725,0.455990051126157,0.331629128091751,0.11054304269725,0.0276357606743126,0.272562083585706,1.05996365838886,0.302846759539673,0.33313143549364,0
"Brazil","Belo Horizonte",2019,8,61591,0.414021529119514,1.55217483073826,0.290626877303502,0.504943904141839,0.00974168303810622,0.0703333802222535,0.633000422000281,0.295400196933465,0.0984667323111549,0,0.248756218905473,0.901741293532338,0.217661691542289,0.186567164179104,0
"Brazil","Belo Horizonte",2019,9,62936,0.311427481886361,1.49675861192322,0.313016397610271,0.443307486970891,0.01430024151519,0.0285225328009127,0.442099258414147,0.342270393610953,0.0570450656018254,0,0.259151279559443,1.00421120829284,0.323939099449304,0.291545189504373,0
"Brazil","Belo Horizonte",2019,10,65176,0.337547563520314,1.65551736835645,0.328341720878851,0.517061495028845,0.0168773781760157,0.129236071223435,0.416427340608846,0.330269959793222,0.0717978173463527,0,0.221589110477999,0.91801202912314,0.379867046533713,0.221589110477999,0
"Brazil","Belo Horizonte",2019,11,67383,0.347268598904768,1.66510841013312,0.2953267144532,0.500126144576525,0.0148405384147337,0.0858491915867792,0.400629560738303,0.314780369151524,0.0429245957933896,0.0143081985977965,0.155183116076971,1.0862818125388,0.186219739292365,0.310366232153942,0
"Brazil","Belo Horizonte",2019,12,69149,0.399138093103299,1.81202909658853,0.302245874849962,0.529291819115244,0.0187999826461699,0.0713368526180625,0.385219004137537,0.271080039948637,0.085604223141675,0.0142673705236125,0.193174500965873,1.03026400515132,0.0965872504829363,0.289761751448809,0
"Brazil","Belo Horizonte",2020,1,72427,0.479103096911373,2.33890676129068,0.370027752081406,0.799425628563933,0.020710508512019,0.141342756183746,0.579505300353357,0.325088339222615,0.240282685512367,0,0.253244697689142,0.91801202912314,0.158277936055714,0.316555872111428,0
"Brazil","Belo Horizonte",2020,2,72165,0.408785422296127,1.86794152289891,0.263285526224624,0.638813829418693,0.0138571329591907,0.135726134821294,0.422259086110692,0.271452269642588,0.0754034082340522,0,0.319148936170213,0.886524822695036,0.106382978723404,0.354609929078014,0
"Brazil","Belo Horizonte",2020,3,76503,0.313713187718129,1.76986523404311,0.409134282315726,0.426127079983791,0.0235284890788597,0.0850822461712989,0.680657969370391,0.382870107770845,0.113442994895065,0.0141803743618832,0.161446561188247,0.839522118178883,0.129157248950597,0.096867936712948,0
"Brazil","Belo Horizonte",2020,4,78731,0.20322363490874,1.25363579784329,0.278162350281338,0.194332600881483,0.020322363490874,0.0702839471464718,0.351419735732359,0.309249367444476,0.042170368287883,0.0140567894292943,0.184899845916795,0.708782742681048,0.154083204930663,0.0924499229583975,0
"Brazil","Belo Horizonte",2020,5,78666,0.272036203696641,1.28390918567107,0.245341062212392,0.259324231561284,0.0190679582030356,0.0445500445500445,0.341550341550342,0.178200178200178,0.0445500445500445,0.0148500148500148,0.0657894736842105,0.921052631578947,0.0986842105263158,0.0657894736842105,0.0328947368421053
"Brazil","Belo Horizonte",2020,6,79121,0.223707991557235,1.24998420141303,0.206013574145928,0.328610609067125,0.0113749826215543,0.0777363184079602,0.481965174129353,0.171019900497512,0.0621890547263682,0,0.179597701149425,0.431034482758621,0.107758620689655,0.107758620689655,0
"Brazil","Belo Horizonte",2020,7,76100,0.304862023653088,1.39816031537451,0.232588699080158,0.35611038107753,0.011826544021025,0.0661922885983783,0.479894092338243,0.198576865795135,0.0330961442991891,0,0.322841000807102,0.766747376916868,0.161420500403551,0.201775625504439,0.0403551251008878
"Brazil","Belo Horizonte",2020,8,77352,0.394301375530045,1.56557037956355,0.323197848795118,0.434377908780639,0.0103423311614438,0.083139341536415,0.349185234452943,0.199534419687396,0.049883604921849,0,0.282258064516129,0.645161290322581,0.120967741935484,0.161290322580645,0
"Brazil","Belo Horizonte",2020,9,78194,0.404123078497071,1.78786096119907,0.328669718904264,0.557587538685833,0.0153464460188761,0.0495131209770589,0.44561808879353,0.313583099521373,0.0990262419541179,0.0165043736590196,0.124792013311148,0.499168053244592,0.0831946755407654,0.124792013311148,0
"Brazil","Belo Horizonte",2020,10,77779,0.413993494387945,1.79097185615655,0.336851849470937,0.586276501369264,0.0154283289834017,0.171998624011008,0.412796697626419,0.275197798417613,0.0343997248022016,0,0.170794192997438,0.939368061485909,0.128095644748079,0.170794192997438,0
"Brazil","Belo Horizonte",2020,11,78260,0.417837975977511,1.92435471505239,0.3117812420138,0.632507027855865,0.0102223358037312,0.171467764060357,0.377229080932785,0.240054869684499,0.0857338820301783,0,0.20755500207555,0.66417600664176,0.20755500207555,0.20755500207555,0.04151100041511
"Brazil","Belo Horizonte",2020,12,74954,0.456279851642341,1.66368706139766,0.262827867758892,0.481628732289137,0.0146756677428823,0.147628713784831,0.295257427569662,0.184535892231039,0.0184535892231039,0.0184535892231039,0.185270958777212,0.602130616025938,0.416859657248726,0.0926354793886058,0
"Brazil","Belo Horizonte",2021,1,76705,0.426308584838016,2.06766182126328,0.315494426699694,0.694869956326185,0.0182517436933707,0.104402296850531,0.382808421785279,0.330607273360014,0.0522011484252654,0.0174003828084218,0.125523012552301,0.543933054393305,0.125523012552301,0.167364016736402,0
"Brazil","Belo Horizonte",2021,2,77125,0.392868719611021,1.98249594813614,0.422690437601297,0.60032414910859,0.0142625607779579,0.106326422115896,0.425305688463583,0.230373914584441,0.0354421407052986,0.0177210703526493,0,1.04754230459307,0,0.120870265914585,0
"Brazil","Belo Horizonte",2021,3,76306,0.37873823814641,1.71546143160433,0.279139255104448,0.475716195318848,0.015726155217152,0.0725821085102522,0.272182906913446,0.163309744148067,0,0,0.0416666666666667,0.791666666666667,0.0416666666666667,0.0416666666666667,0
"Brazil","Belo Horizonte",2021,4,63273,0.354021462551167,1.40660313245776,0.279740173533735,0.382469615791886,0.0126436236625417,0.211327134404058,0.380388841927303,0.211327134404058,0.0211327134404057,0,0.245338567222767,0.490677134445535,0.098135426889107,0.0490677134445535,0
"Brazil","Belo Horizonte",2021,5,47088,0.263336731226639,1.21262317363235,0.267584097859327,0.361026163778457,0.0106184165817193,0.0564334085778781,0.112866817155756,0.225733634311512,0.0564334085778781,0,0,0.506970849176172,0.253485424588086,0.126742712294043,0.0633713561470215
"Brazil","Belo Horizonte",2021,6,31413,0.162353165886735,0.608028523222869,0.159169770477191,0.168719956705822,0.00318339540954382,0.130434782608696,0.0434782608695652,0.260869565217391,0,0,0,0.418410041841004,0,0.104602510460251,0
"Brazil","Belo Horizonte",2021,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2021,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2021,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2021,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2021,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2021,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2023,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2024,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2024,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Belo Horizonte",2024,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2007,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2008,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Rio de Janeiro",2011,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
